id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image2,image2Desc,image3,image3Desc,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
35,The Copper Mine Bistro,the-copper-mine-bistro,Restaurants,taste,Roseland,"Located in the heart of the mountain’s Blackrock Village, The Copper Mine Bistro serves a traditional breakfast in the morning, and an innovative Mediterranean menu at dinner. During the winter, the Bistro serves lunch on the weekends and holiday periods.

Around the clock, the atmosphere is casual and comfortable, providing the perfect setting following a day on the links, the courts, or the slopes. Enjoy our creative menu of tapas, small and large plates and the popular gourmet pizzas. Hours may vary by season, so please check This Week at Wintergreen for current hours of operation.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-copper-mine-bistro-image1_3GowztWtV,"Cozy restaurant with diners, warm fireplace, and elegantly set tables.",https://ik.imagekit.io/OE/nelson-county/listings/the-copper-mine-bistro-image2_QsKokoOVE,"People sitting at a rustic bar. Wooden walls, beer taps, and overhead chandelier.",,,,(434) 325-8090,"39 Wintergreen Drive, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=39%20Wintergreen%20Drive%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Breakfast; Lunch; Seasonal Menu; Dinner,FALSE,https://www.google.com/maps/dir/?api=1&destination=39%20Wintergreen%20Drive%2C%20Roseland%2C%20VA%2022967
36,The Edge,the-edge,Restaurants,taste,Wintergreen Resort,"The Edge is casual and family-friendly with a rustic mountain flare. At lunch and dinner, savor a complete menu of tempting appetizers, seasonal salads, flavorful sandwiches and hearty entrees, all served with the best view on the mountain. The energetic bar is the place to be when the sun sets with live music offered seasonally – see schedule below.

Hours may vary by season, so please check This Week at Wintergreen for current hours of operation.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-edge-image1_3m2oRzZrd,People seated at rustic bar with wooden walls and large chandelier.,,,,,,(434) 325-8080,"11 Grassy Ridge Road, Wintergreen, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=11%20Grassy%20Ridge%20Road%2C%20Wintergreen%2C%20VA%2022958,,,,,,,,,,,,,,Scenic Views; Snow Sports; Bar; Live Music; Seasonal Menu,FALSE,https://www.google.com/maps/dir/?api=1&destination=11%20Grassy%20Ridge%20Road%2C%20Wintergreen%2C%20VA%2022958
37,The Farmhouse at Veritas,the-farmhouse-at-veritas,Restaurants,taste,Afton,"Surrounded by the Blue Ridge Mountains and located in the heart of Virginia wine country which was named as one of the Top 10 Best Wine Travel Destinations in 2012 by Wine Enthusiast Magazine. 7 wineries, 3 breweries, a cidery and a distillery are all located within a 10-mile radius. The Farmhouse at Veritas combines excellence in service, lodging, fine dining, wine and ambiance.

BedandBreakfast.com has named The Farmhouse at Veritas on of the Top Ten B &B’s in the country. Farmhouse Dinners are offered Wednesday through Sunday nights at 6:30 pm. They are four-course, wine paired meals which feature home grown and house made Farm-to-Fork menus prepared weekly by Chef Daniel. Enjoy dining al fresco in the summer or cozy by the fire in the winter. Guests will be greeted with a glass of Veritas Sparkling Wine and seated before 7 pm. Advance Reservations required. Please allow 24 hours for booking.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-farmhouse-at-veritas-image1_LBC9TWPstE,"Table with wine glasses, flowers, on outdoor patio with garden view.",,,,,,(540) 456-8100,"72 Saddleback Farm, Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=72%20Saddleback%20Farm%2C%20Afton%2C%20VA%2022920,,,,,,,,,,,,,,Wine; Farm; Tastings; Golf; Beer,FALSE,https://www.google.com/maps/dir/?api=1&destination=72%20Saddleback%20Farm%2C%20Afton%2C%20VA%2022920
38,Vito's Pizza & Italian Grill,vitos-pizza-italian-grill,Restaurants,taste,Lovingston,"It all began in Carini, Italy. I was just thirteen years old, working at my brother-in-laws restaurant as a dishwasher and prep cook. After a couple of years, I started to help the chefs who are professionals that trained in Venice. In 1981, when I was sixteen years old, I had moved to America.

I was living in Virginia and was working in a pizzeria-dish washing, of course, and again, I had worked my way up. I then moved to Massachusetts and had worked at my brothers restaurant as a cook. I was just 20 years old when I opened my first restaurant in Massachusetts After twelve years, in 1999, I moved back to Virgina, where I opened Vito’s in Lovingston. It has become a very successful business, thanks to the people in this country and all around. And of course… my wife, employees, and clientele who helped make this all possible! Buon Appetito!",,,https://ik.imagekit.io/OE/nelson-county/listings/vito-s-pizza-italian-grill-image1_qEDLQecPU,Three pizzas with various toppings surrounded by condiments and peppers on a table.,,,,,,(434) 263-8688,"8181 Thomas Nelson Highway, Lovingston, VA 22949",josh,,,https://www.google.com/maps/dir/?api=1&destination=8181%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Family Friendly; Full Kitchen; Pizza,FALSE,https://www.google.com/maps/dir/?api=1&destination=8181%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949
39,Black Bear Creamery,black-bear-creamery,Restaurants,taste,Nellysford,"Local ice cream shop specializing in homemade ice cream, milkshakes and sundaes.",,,https://ik.imagekit.io/OE/nelson-county/listings/black-bear-creamery-image1_NoSYfCv22,"Café with string lights, colorful umbrellas, and outdoor seating at dusk.",,,,,,(434) 263-8916,"18 Pheasant Run, Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=18%20Pheasant%20Run%2C%20Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Desserts; Family Friendly; Hiking; Beer,FALSE,https://www.google.com/maps/dir/?api=1&destination=18%20Pheasant%20Run%2C%20Nellysford%2C%20VA%2022958
115,Soaring,soaring,Activities,experience,Lovingston,"Soaring This group group of 50+ members enjoys soaring over the Blue Ridge Mountains in classic and state of the art gliders, harnessing the power of nature to sustain our flights. We always welcome visitors interested in flight! SVS is a very active club, with operations on nearly every flyable weekend day throughout the year.

On most flying days they have canopies set up with lawn chairs and snacks so that everybody can enjoy the time they are not flying as well as the times they are. Visitors are always welcome visitors, and hopefully you will visit and decide to join the club and become a regular. The Club operates at their new GliderPort in Nellysford. Shenandoah Valley Soaring 118 Flying Eagle Ct, Nellysford VA 22958",,,https://ik.imagekit.io/OE/nelson-county/listings/soaring-image1_yNKVZurmi,Two aircraft on grassy field with mountains and cloudy sky background.,,,,,,(434) 981-4359,"604 Dillard Hill Road, Lovingston, VA 22949",josh,,,https://www.google.com/maps/dir/?api=1&destination=604%20Dillard%20Hill%20Road%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=fj13w5vb9Nk,,,,,,,,,,,,,Scenic Views; Tastings,FALSE,https://www.google.com/maps/dir/?api=1&destination=604%20Dillard%20Hill%20Road%2C%20Lovingston%2C%20VA%2022949
116,Skiing & Snowboarding,skiing-snowboarding,Activities,experience,Wintergreen Resort,"Skiing & Snowboarding Twice named “Best Ski Resort” by the readers of WashingtonPost.com, Wintergreen Resort boasts the most thrilling winter playground in the Mid-Atlantic. Its snow-covered amenities include the most extensive beginner-to-expert terrain for skiers and riders alike and Virginia’s largest tubing park.

Nestled atop the ancient Blue Ridge Mountains, Wintergreen Resort is perfect for skiing, snowboarding, and tubing – whether you’re a beginner or pro. Enjoy more time on the slopes while avoiding the lines thanks to five chairlifts including two lightning fast, “six pack” lifts. The resort is easy to reach… convenient to Washington D.C., Richmond, Hampton Roads and Raleigh/Durham/Chapel Hill via well maintained roadways. Whether you’re planning a winter day trip or an overnight escape, look no further than this 11,000-acre resort. Wintergreen Resort offers learn to ski or snowboard programs for all ages and ability levels. Whether your aim is to conquer Potato Patch or hit The Highlands in style, our instructors will help you reach your goals. Sign up at the Snowsports school desk on the middle level of the Skyline Pavilion Ski Center. You will need a pre-purchased lift ticket and equipment for group lessons, private lessons and specialty workshops. Please allow at least one hour to pick up your rentals and get situated before a lesson. For questions, please call the Wintergreen Resort Ski Information Center at 434-325-2100 or visit their website . The Terrain Park offers both skiers and riders the chance to hone their freestyle skills, and is designed to accommodate a variety of skill levels. Some of the varieties of rails that you might find on any given day are rainbows, straight rails, battle ships, down-kinks, s-rails and fun boxes. As for snow features, there might be tabletops, spines, or hips. Look for something new each time you come to ski or ride. The Plunge at Wintergreen Resort is Virginia’s largest tubing park. Imagine being on top of a ten story building and looking out over a hill that’s longer than three football fields. Now imagine going downhill on a tube at speeds reaching 30 mph. That’s The Plunge! Thrills and chills without the spills. To make it even easier, our conveyor lift will bring you and your tube comfortably and quickly back up the hill so you can do it again and again. Some of our guests call it the “scream machine” and we think you’ll agree! It’s just plain tubular fun.",,,https://ik.imagekit.io/OE/nelson-county/listings/skiing-snowboarding-image1_AF2O5qfQA,"Two snowboarders in winter gear, smiling, holding snowboards, with mountain background.",,,,,,(434) 325-2100,"39 Mountain Inn Loop, Wintergreen, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967,https://www.youtube.com/watch?v=ddJ2_pjukfI,,,,,,,,,,,,,Scenic Views; Snow Sports; Water Sports,TRUE,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967
117,Tennis,tennis,Activities,experience,Wintergreen Resort,"Wintergreen Resort Tennis Magazine has ranked Wintergreen among the nation’s top 50 tennis programs for the past 18 years, and in 2010 awarded the distinction of being the #1 resort for families in the United States. Located in the heart of the Blue Ridge Mountains, Wintergreen offers the perfect setting for your next tennis getaway.

Our facilities at both Devils Knob and Stoney Creek total 19 clay courts and 3 indoor deco-turf courts. Route 664 Wintergreen, VA 22958 434-325-2200 | Website Nelson County High School Outdoor tennis courts open to public when the facility is not being used for school events.",,,https://ik.imagekit.io/OE/nelson-county/listings/tennis-image1_vrYu1T-i9,"Tennis courts surrounded by trees, adjacent to green golf course, mountains in background.",,,,,,(434) 325-2200,"Wintergreen Tennis Center, 581 Wintergreen Drive, Wintergreen, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Tennis%20Center%2C%20581%20Wintergreen%20Drive%2C%20Wintergreen%2C%20VA%2022967,,,,,,,,,,,,,,Tennis,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Tennis%20Center%2C%20581%20Wintergreen%20Drive%2C%20Wintergreen%2C%20VA%2022967
43,Blue Mountain Barrel House,blue-mountain-barrel-house,Breweries & Cideries,taste,Arrington,"By 2011, Blue Mountain beer was in demand across Virginia at a rate that exceeded our capacity at the original Blue Mountain location in Afton. The next evolution for us became Blue Mountain Barrel House, a larger production-minded facility with almost tenfold capacity of our brewery in Afton. But just building a bigger brewery seemed a bit boring.

So we did things our way: first, we picked a 15-acre spot in the south of Nelson County that has the stunning mountain views to match our Afton location. As the most mountainous county in America east of the Mississippi, the stark line of the Blue Ridge is woven into the fabric of our inspiration. Next, we designed a facility that had special capabilities to produce the barrel-aged beers we hang our hat on, beers like Dark Hollow. With a unique brewhouse and a fluctuating temperature-controlled barrel aging room,",,,https://ik.imagekit.io/OE/nelson-county/listings/blue-mountain-barrel-house-image1_aohVkuJqX,"Assorted beer flights on wooden table, two people in background enjoying.",,,,,https://www.bluemountainbarrel.com/,(434) 263-4002,"495 Cooperative Way, Arrington, VA 22922",josh,,,https://www.google.com/maps/dir/?api=1&destination=495%20Cooperative%20Way%2C%20Arrington%2C%20VA%2022922,,,,,,,,,,,,,,Beer; Cider; Seasonal Menu; Tastings,TRUE,https://www.google.com/maps/dir/?api=1&destination=495%20Cooperative%20Way%2C%20Arrington%2C%20VA%2022922
44,Blue Toad Hard Cider,blue-toad-hard-cider,Breweries & Cideries,taste,Roseland,"Born in a barn, Blue Toad Cider honors the tradition and legacy of America’s first preferred beverage by brewing an all-natural and eminently drinkable hard cider using locally grown apples in Western New York and apples grown in the Blue Ridge Mountains of Virginia.

Rather than solely using European-style tart and bitter apples, Blue Toad Hard Cider uses a cider blend of three to four different apple varieties (replete with natural seasonal variation) grown in areas near Rochester, New York and Tyro, Virginia. Our production takes place at our cideries located in the Genesee Regional Market in Rochester, New York and at the base of Wintergreen Resort in Roseland, Virginia. We believe our cider is different – more authentic, more drinkable, more responsibly produced, more of an experience – than the more mass-produced ciders that may use imported concentrates. We hope you’ll treat yourself to a bottle, can or glass of our hard cider soon to savor that difference. We think you’ll be back for another.",,,https://ik.imagekit.io/OE/nelson-county/listings/blue-toad-hard-cider-image1_sCenJqzoN7,Blue fish mural painted on gray wooden planks.,,,,,https://www.bluetoadhardcider.com/,(434) 760-9200,"462 Winery Lane, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=462%20Winery%20Lane%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Beer; Cider; Farm; Meeting Planners; Outdoor Seating; Pet Friendly; Scenic Views; Tastings,FALSE,https://www.google.com/maps/dir/?api=1&destination=462%20Winery%20Lane%2C%20Roseland%2C%20VA%2022967
45,Bold Rock Hard Cider,bold-rock-hard-cider,Breweries & Cideries,taste,Nellysford,"Our cidery in the heart of the Blue Ridge Mountains is open daily for tours, tastings and hard cider to go.",,,https://ik.imagekit.io/OE/nelson-county/listings/bold-rock-hard-cider-image1__h55RjVBl,"Wooden building with outdoor seating, blue umbrellas, people, and trees under blue sky.",,,,,https://boldrock.com/visit/nellysford-cidery/,(434) 361-1030,"1020 Rockfish Valley Highway, Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=1020%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Bar; Beer; Cider; Cocktails; Farm; Live Music; Meeting Planners; Tastings; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=1020%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958
46,Brewing Tree Beer Company,brewing-tree-beer-company,Breweries & Cideries,taste,Afton,Brewing Tree Beer Company was founded in 2018 by the husband and wife team of Mark and Gina Thompson.,,,https://ik.imagekit.io/OE/nelson-county/listings/brewing-tree-beer-company-image1_e43JZexL6,People at outdoor brewery with food truck and green umbrellas.,,,,,https://www.brewingtreebeerco.com/,(540) 381-0990,"9278 Rockfish Valley Highway, Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=9278%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920,,,,,,,,,,,,,,Beer; Cider; Family Friendly; Full Kitchen; Tastings; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=9278%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920
47,Bryant's Cider & Brewery,bryants-cider-brewery,Breweries & Cideries,taste,Roseland,Our mission is to produce authentic ciders and craft beers using traditional methods while creating an organic and always evolving consumer experience.,,,https://ik.imagekit.io/OE/nelson-county/listings/bryant-s-cider-brewery-image1_Pl3ykVMup,"White barn, large tree, picnic tables, string lights, people sitting outside.",,,,,https://www.bryantscider.com/,(804) 420-9683,"3224 East Branch Loop, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=3224%20East%20Branch%20Loop%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Beer; Farm; Outdoor Seating; Seasonal Menu; Cider; Tastings,FALSE,https://www.google.com/maps/dir/?api=1&destination=3224%20East%20Branch%20Loop%2C%20Roseland%2C%20VA%2022967
