id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image1FileId,image2,image2Desc,image2FileId,image3,image3Desc,image3FileId,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
28,El Mariachi Mexican Food,el-mariachi-mexican-food,Restaurants,taste,Lovingston,"El Mariachi Mexican Food offers a vibrant taste of Mexico right in the heart of Lovingston. Open seven days a week until 10 PM, this lively restaurant is known for its mouthwatering fajitas, hearty burritos, and delicious combo platters. Guests can unwind with refreshing margaritas and even share the love with gift certificates. While savoring authentic Mexican flavors, visitors can also explore the charming Lovingston Historic District, home to sites listed on the National Register of Historic Places, making it the perfect destination for food lovers and history enthusiasts alike.",,,https://ik.imagekit.io/OE/nelson-county/listings/el-mariachi-mexican-food-image1_lrhnaZQny,"Two musicians in sombreros playing guitar and violin, 'El Mariachi' text beside them.",,,,,,,,,(434) 263-5999,"165 Front Street, Lovingston, VA 22949",josh,,,https://www.google.com/maps/dir/?api=1&destination=165%20Front%20Street%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Retail; Local Ingredients,false,https://www.google.com/maps/dir/?api=1&destination=165%20Front%20Street%2C%20Lovingston%2C%20VA%2022949
29,Fire & Frost Wood Fired Bakehouse,fire-frost-wood-fired-bakehouse,Restaurants,taste,Nellysford,"Experience the warmth of Italy at Fire & Frost Wood Fired Bakehouse, nestled in the heart of Wintergreen Resort. Enjoy expertly crafted Neapolitan-style pizzas, delicious antipasti, and refreshing cocktails in a cozy alpine setting, perfect for skiers and autumn leaf peepers alike. Whether you're taking a break from the slopes or soaking in the stunning mountain views, indulge in a culinary escape that combines rustic charm with exceptional flavors.",,,https://ik.imagekit.io/OE/nelson-county/listings/fire-frost-wood-fired-bakehouse-image1_pWDMelTVX,"Mosaic pizza oven with open fire, wood stacked below, tools hanging nearby.",,,,,,,,,(434) 326-5639,"121 Blue Ridge Drive, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=121%20Blue%20Ridge%20Drive%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Resort; Pizza,false,https://www.google.com/maps/dir/?api=1&destination=121%20Blue%20Ridge%20Drive%2C%20Roseland%2C%20VA%2022967
30,Iron and Ale,iron-and-ale,Restaurants,taste,Nellysford,"Iron & Ale is a chef-driven bistro in Stoney Creek offering rotating menus, patio dining, and curated wine and beer lists for date nights and gatherings. Iron & Ale is a Stoney Creek destination for date nights, pairing chef-driven seasonal menus and veranda dining with curated wines and rotating craft taps so every visit feels like a special occasion.",,,https://ik.imagekit.io/OE/nelson-county/listings/iron-and-ale-image1_Phj7hhJ9W,Illuminated sign reading 'Iron & Ale' on a building porch at night.,,,,,,,,,(540) 440-2140,"1354 Stoney Creek West, Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=1354%20Stoney%20Creek%20West%2C%20Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Seasonal Menu; Wine; Outdoor Seating; Beer,false,https://www.google.com/maps/dir/?api=1&destination=1354%20Stoney%20Creek%20West%2C%20Nellysford%2C%20VA%2022958
31,McDonald's,mcdonalds,Restaurants,taste,Lovingston,"Enjoy a late-night bite at McDonald's, conveniently located just steps away from local hotels and gas stations. Our drive-thru serves up all your favorite staples, including delicious McCafé drinks and a variety of satisfying snacks, ensuring you have everything you need to refuel any time of day. Join us for a quick meal or a cozy coffee break, and experience the iconic taste that keeps you coming back for more!",,,https://ik.imagekit.io/OE/nelson-county/listings/mcdonald-s-image1_xLvXtaYOs,Illuminated McDonald's sign with golden arches against a dark night sky.,,,,,,,,,(434) 263-8066,"44 Callohill Drive, Lovingston, VA 22949",josh,,,https://www.google.com/maps/dir/?api=1&destination=44%20Callohill%20Drive%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Takeout; Breakfast; Lunch; Dinner,false,https://www.google.com/maps/dir/?api=1&destination=44%20Callohill%20Drive%2C%20Lovingston%2C%20VA%2022949
32,Montebello Country Store & Cafe,montebello-country-store-cafe,Restaurants,taste,Montebello,"Nestled near the scenic Crabtree Falls, Montebello Country Store & Cafe has proudly served the community for five generations. This charming general store offers a delightful mix of groceries and camping supplies, perfect for adventurers heading into the great outdoors. Take a break in the inviting cafe, where you can savor hearty chili and other comforting country fare, all made with love. With its rustic ambiance and friendly atmosphere, Montebello is more than just a stop; it’s a welcoming hub for locals and travelers alike, making it the perfect pitstop for your journey through Virginia's beautiful countryside.",,,https://ik.imagekit.io/OE/nelson-county/listings/montebello-country-store-cafe-image1_D_nYeoKbj,Wooden sign carved with 'Montebello Country Store' text on light wall.,,,,,,,,,(540) 377-2650,"15072 Crabtree Falls Highway, Montebello, VA 24464",josh,,,https://www.google.com/maps/dir/?api=1&destination=15072%20Crabtree%20Falls%20Highway%2C%20Montebello%2C%20VA%2024464,,,,,,,,,,,,,,Retail; Family Friendly; Water Sports; Fishing,false,https://www.google.com/maps/dir/?api=1&destination=15072%20Crabtree%20Falls%20Highway%2C%20Montebello%2C%20VA%2024464
33,Paulie's Pig Out,paulies-pig-out,Restaurants,taste,Afton,"Nestled along the scenic Nelson 151 route, Paulie's Pig Out is a must-visit for barbecue enthusiasts seeking a hearty meal. Known for its expertly smoked pork and chicken, this eatery serves up generously over-stuffed sandwiches that are bursting with flavor. Pair your main dish with homestyle sides like creamy mac 'n' cheese and indulge in delicious desserts that round out the experience. Whether you're on a road trip or just craving some comfort food, Paulie's Pig Out offers a warm, inviting atmosphere that's perfect for families and friends alike. After your meal, consider exploring nearby gems like Giuseppe’s Restaurant or Blue Mountain Brewery to make a full day out of your culinary adventure.",,,https://ik.imagekit.io/OE/nelson-county/listings/paulie-s-pig-out-image1_8dXrFbPav,"Pulled pork sandwich with coleslaw on a rustic bun, set on paper.",,,,,,,,,(434) 361-2001,"7376 Rockfish Valley Highway, Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=7376%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920,,,,,,,,,,,,,,BBQ,false,https://www.google.com/maps/dir/?api=1&destination=7376%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920
34,Smokin' Barrel Restaurant,smokin-barrel-restaurant,Restaurants,taste,Arrington,"Discover the flavors of Smokin' Barrel Restaurant, nestled within the vibrant Blue Mountain Barrel House. This welcoming eatery offers a delightful selection of pub fare, featuring mouthwatering BBQ plates, juicy burgers, hearty soups, and indulgent desserts, all crafted to satisfy your cravings. Whether you're enjoying a casual meal after a day of adventure or looking to unwind with friends over delicious food, Smokin' Barrel is the perfect destination for taproom guests seeking a memorable dining experience.",,,https://ik.imagekit.io/OE/nelson-county/listings/smokin-barrel-restaurant-image1_O6_IquE9r,"People relaxing on patio with chairs, umbrellas, sunset, and mountain view.",,,,,,,,,(434) 226-2450,"495 Cooperative Way, Arrington, VA 22922",josh,,,https://www.google.com/maps/dir/?api=1&destination=495%20Cooperative%20Way%2C%20Arrington%2C%20VA%2022922,,,,,,,,,,,,,,Beer; Scenic Views; BBQ; Bar; Family Friendly; Full Kitchen; Tastings,false,https://www.google.com/maps/dir/?api=1&destination=495%20Cooperative%20Way%2C%20Arrington%2C%20VA%2022922
35,The Copper Mine Bistro,the-copper-mine-bistro,Restaurants,taste,Roseland,"Nestled in the heart of Wintergreen's charming Blackrock Village, The Copper Mine Bistro offers a delightful culinary experience that caters to every palate. Start your day with a hearty traditional breakfast, perfect for fueling up before hitting the slopes. As the sun sets, indulge in Mediterranean-inspired dinners that showcase vibrant flavors and fresh ingredients. The bistro also serves inviting weekend lunches during ski season, making it a cozy retreat for skiers and locals alike. With its warm atmosphere and a menu that highlights both comfort and creativity, The Copper Mine Bistro is a must-visit for anyone looking to savor a memorable meal amidst the stunning backdrop of the Blue Ridge Mountains.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-copper-mine-bistro-image1_3GowztWtV,"Cozy restaurant with diners, warm fireplace, and elegantly set tables.",,https://ik.imagekit.io/OE/nelson-county/listings/the-copper-mine-bistro-image2_QsKokoOVE,"People sitting at a rustic bar. Wooden walls, beer taps, and overhead chandelier.",,,,,,(434) 325-8090,"39 Wintergreen Drive, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=39%20Wintergreen%20Drive%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Breakfast; Lunch; Seasonal Menu; Dinner,false,https://www.google.com/maps/dir/?api=1&destination=39%20Wintergreen%20Drive%2C%20Roseland%2C%20VA%2022967
36,The Edge,the-edge,Restaurants,taste,Wintergreen Resort,"Nestled slopeside at Wintergreen, The Edge offers a vibrant dining experience with stunning mountain views that set the perfect backdrop for your meal. Indulge in hearty comfort food, featuring a delightful array of seasonal dishes crafted to satisfy after a day on the slopes. The lively bar is a focal point, serving up refreshing drinks and hosting seasonal live music, creating an inviting atmosphere for friends and family to gather. Whether you’re looking for a cozy dinner or a fun night out, The Edge is the ideal spot to unwind and enjoy the spirit of Wintergreen.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-edge-image1_3m2oRzZrd,People seated at rustic bar with wooden walls and large chandelier.,,,,,,,,,(434) 325-8080,"11 Grassy Ridge Road, Wintergreen, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=11%20Grassy%20Ridge%20Road%2C%20Wintergreen%2C%20VA%2022958,,,,,,,,,,,,,,Scenic Views; Snow Sports; Bar; Live Music; Seasonal Menu,false,https://www.google.com/maps/dir/?api=1&destination=11%20Grassy%20Ridge%20Road%2C%20Wintergreen%2C%20VA%2022958
37,The Farmhouse at Veritas,the-farmhouse-at-veritas,Restaurants,taste,Afton,"Experience the culinary delights at The Farmhouse at Veritas, where luxury meets the charm of wine country. Indulge in exquisite four-course, wine-paired farm-to-table dinners, available from Wednesday to Sunday, set against the stunning backdrop of Blue Ridge vineyards. Complement your dining experience with curated lodging options, ensuring a memorable stay amidst the beauty of the Veritas vineyard estate. Discover a unique blend of gourmet cuisine and serene surroundings that invites you to unwind and savor every moment.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-farmhouse-at-veritas-image1_LBC9TWPstE,"Table with wine glasses, flowers, on outdoor patio with garden view.",,,,,,,,,(540) 456-8100,"72 Saddleback Farm, Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=72%20Saddleback%20Farm%2C%20Afton%2C%20VA%2022920,,,,,,,,,,,,,,Wine; Farm; Tastings; Golf; Beer,false,https://www.google.com/maps/dir/?api=1&destination=72%20Saddleback%20Farm%2C%20Afton%2C%20VA%2022920
38,Vito's Pizza & Italian Grill,vitos-pizza-italian-grill,Restaurants,taste,Lovingston,"Vito's Pizza & Italian Grill is a beloved family-owned Italian restaurant nestled in Lovingston, where the rich flavors of authentic Sicilian cuisine come to life. Led by chef Salvatore Mannino, this charming eatery offers a delectable selection of New York-style pizzas, hearty pasta dishes, and grill favorites, all crafted with care and a touch of tradition. As a staple in the community, Vito's invites you to savor the warmth of Italian-American hospitality in a welcoming atmosphere. After your meal, explore Lovingston's historic charm, including the Historic District and the courthouse, both proudly listed on the National Register of Historic Places.",,,https://ik.imagekit.io/OE/nelson-county/listings/vito-s-pizza-italian-grill-image1_qEDLQecPU,Three pizzas with various toppings surrounded by condiments and peppers on a table.,,,,,,,,,(434) 263-8688,"8181 Thomas Nelson Highway, Lovingston, VA 22949",josh,,,https://www.google.com/maps/dir/?api=1&destination=8181%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Family Friendly; Full Kitchen; Pizza,false,https://www.google.com/maps/dir/?api=1&destination=8181%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949
39,Black Bear Creamery,black-bear-creamery,Restaurants,taste,Nellysford,"Nestled in the charming community of Nellysford, Black Bear Creamery is a delightful destination for ice cream lovers and families alike. Known for its homemade ice cream, visitors can indulge in a variety of flavors, rich shakes, and decadent sundaes that are crafted with care. After exploring local favorites like Smokin’ Barrel Restaurant and Blue Mountain Brewery, stop by to treat yourself to a sweet scoop. The cozy atmosphere and friendly staff make it a perfect spot to gather with friends or enjoy a post-dinner dessert. Whether you’re a local or just passing through, Black Bear Creamery is a must-visit for a taste of pure joy!",,,https://ik.imagekit.io/OE/nelson-county/listings/black-bear-creamery-image1_NoSYfCv22,"Café with string lights, colorful umbrellas, and outdoor seating at dusk.",,,,,,,,,(434) 263-8916,"18 Pheasant Run, Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=18%20Pheasant%20Run%2C%20Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Desserts; Family Friendly; Hiking; Beer,false,https://www.google.com/maps/dir/?api=1&destination=18%20Pheasant%20Run%2C%20Nellysford%2C%20VA%2022958
115,Soaring,soaring,Activities,experience,Lovingston,"Shenandoah Valley Soaring, based in Nellysford, offers weekend flights over the Blue Ridge Mountains. Visitors can watch or participate alongside a 50-member club flying both classic and modern sailplanes, utilizing natural elements to enhance their soaring experience.",,,https://ik.imagekit.io/OE/nelson-county/listings/soaring-image1_yNKVZurmi,Two aircraft on grassy field with mountains and cloudy sky background.,,,,,,,,,(434) 981-4359,"604 Dillard Hill Road, Lovingston, VA 22949",josh,,,https://www.google.com/maps/dir/?api=1&destination=604%20Dillard%20Hill%20Road%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Scenic Views; Tastings,false,https://www.google.com/maps/dir/?api=1&destination=604%20Dillard%20Hill%20Road%2C%20Lovingston%2C%20VA%2022949
116,Skiing & Snowboarding,skiing-snowboarding,Activities,experience,Wintergreen Resort,"Experience the thrill of skiing and snowboarding at a renowned resort celebrated twice as the Best Ski Resort by Washington Post readers. Nestled in stunning mountain scenery, our slopes cater to all skill levels, ensuring an unforgettable adventure for everyone. After an exhilarating day on the snow, unwind at Blackrock Trail or enjoy a refreshing craft brew at Blue Mountain Brewery. Join us for an unforgettable winter getaway where adventure meets relaxation!",,,https://ik.imagekit.io/OE/nelson-county/listings/skiing-snowboarding-image1_AF2O5qfQA,"Two snowboarders in winter gear, smiling, holding snowboards, with mountain background.",,,,695d1d645c7cd75eb86268c4,,,695d1d7a5c7cd75eb862ddf4,,(434) 325-2100,"39 Mountain Inn Loop, Wintergreen, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Snow Sports; Water Sports,true,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967
