id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image1FileId,image2,image2Desc,image2FileId,image3,image3Desc,image3FileId,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl,private
340,Marigold on the Mountain,marigold-on-the-mountain,Whole House Rentals,stay,Wintergreen Resort,"Marigold on the Mountain is a five-bedroom, four-bath Wintergreen home sleeping 14 with hot tub, cedar barrel sauna, two-tier deck with fire pit, and separate game room. Marigold on the Mountain was built for big groups—five bedrooms, four baths, a hot tub, cedar barrel sauna, two-tier deck with fire pit, and a separate game room handle up to 14 guests in style.","Marigold on the Mountain is a spacious whole house rental featuring 5 bedrooms and 4 baths, accommodating up to 14 guests. Enjoy the luxurious hot tub and cedar barrel sauna on the lower deck, while the upper deck offers a propane fire pit and dining for 10. Inside, you'll appreciate the soaring ceiling and light-drenched open concept living room, dining area, and kitchen. A separate living room/game room downstairs can double as a 6th bedroom. Plus, it's pet-friendly!

Located in the heart of beautiful Wintergreen, Virginia, Marigold offers year-round activities for all ages. Just a few minutes' drive to the slopes, you'll also find dining and entertainment options nearby. Explore some of the best hiking trails in the state off the Blue Ridge Parkway, only 15 minutes from the home, along with additional trails just down the street. Nearby amenities include two sandy-beach-entrance lakes, a community pool for swimming, and over a dozen wineries, breweries, and distilleries—all within a 30-minute drive.",,https://ik.imagekit.io/OE/nelson-county/listings/marigold-on-the-mountain-image1_yac4pWcIy,Outdoor hot tub with bubbles and glowing lights under a wooden canopy.,,https://ik.imagekit.io/OE/nelson-county/listings/marigold-on-the-mountain-image2_THfCTqEMZ,"Spacious living room with stone fireplace, large windows, and modern furniture.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Pet Friendly,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
341,Top of The Mountain Hideaway,top-of-the-mountain-hideaway,Whole House Rentals,stay,Wintergreen Resort,"Top of The Mountain Hideaway is a three-bedroom, three-bath Wintergreen home near the Mountain Inn featuring hot tub, shuffleboard table, and easy access to wineries and breweries. Top of The Mountain Hideaway places you near the Mountain Inn yet still feels private, thanks to a hot tub deck, shuffleboard lounge, and three bedrooms with en-suite baths.","Private beautiful house near the top of Wintergreen with a hot tub, located one mile from the Mountain Inn. Enjoy the shuffleboard table after skiing or hiking! The house is very close to multiple wineries and breweries and features 3 bedrooms and 3 bathrooms.

This beautifully updated home offers a hot tub and shuffleboard table for your enjoyment. It is pet-friendly and provides a perfect retreat for those looking to explore the Wintergreen area.",,https://ik.imagekit.io/OE/nelson-county/listings/top-of-the-mountain-hideaway-image1_Zf0QHLEUu,Wooden A-frame house surrounded by lush green trees and mist.,,https://ik.imagekit.io/OE/nelson-county/listings/top-of-the-mountain-hideaway-image2_AQER_PUCe5,"Rustic living room with wooden ceiling, floral couch, large windows, and chandelier.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Lodging; Pet Friendly; Beer,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
342,On The Rocks,on-the-rocks,Cabins & Cottages,stay,Wintergreen Resort,"On The Rocks is a three-bedroom, two-bath A-frame less than two miles from Wintergreen Ski Lodge with flat driveway access and dog-friendly policies. On The Rocks brings A-frame charm to the Wintergreen corridor, delivering dog-friendly stays, flat driveway access, and a location less than two miles from the ski lodge.",,,https://ik.imagekit.io/OE/nelson-county/listings/on-the-rocks-image1_TKRsUl-HN,Warmly lit cabin porch nestled in dark forest setting at dusk.,,https://ik.imagekit.io/OE/nelson-county/listings/on-the-rocks-image2_mlZZPZ20e,"Cozy living room, black sofa, colorful rug, wood stove, large windows.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Pet Friendly; Parking; Full Kitchen,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
343,Our Mountain Getaway,our-mountain-getaway,Whole House Rentals,stay,Wintergreen Resort,"Our Mountain Getaway is a six-bedroom, 5.5-bath Wintergreen home overlooking the 12th hole with expansive views, ideal for large groups. Our Mountain Getaway overlooks the 12th hole and packs six bedrooms plus 5.5 baths, giving large families plenty of elbow room and panoramic valley views.",,,https://ik.imagekit.io/OE/nelson-county/listings/our-mountain-getaway-image1_QQ7tsWytv,"Large house with steep gables, surrounded by trees, sunny day.",,https://ik.imagekit.io/OE/nelson-county/listings/our-mountain-getaway-image2_QjleEHkdu,"Spacious living room with stone fireplace, leather couch, and large windows showing trees.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Golf; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
344,Rockfish Cabin,rockfish-cabin,Cabins & Cottages,stay,Faber,"Rockfish Cabin is a three-level post-and-beam retreat on 13 wooded acres with granite kitchen, wraparound porch, and a riverside clearing with Adirondack chairs and fire pit. Rockfish Cabin layers a granite chef's kitchen, wraparound porch, and riverside clearing with fire pit across 13 wooded acres—ideal for guests who want privacy without sacrificing comfort.","The main level boasts sliding glass doors leading to a generous porch, a well-stocked kitchen with granite countertops and a gas stove, a gas fireplace, comfortable seating, a farm table, a twin bedroom, and a luxurious bath. The top level features its own living space, perfect for reading, game playing, or even cocktails! This level includes a master bedroom with an upscale full bath and a Juliet balcony.

The bottom level has its own entrance and two large bedrooms—one with a queen bed and the other with bunk beds, a sofa, and a large TV equipped with a DVD and gaming system. An upscale bath and a full-size washer/dryer laundry closet complete this space. Set on over 13 acres, you can walk down the path to the river, which leads to a Poplar grove clearing that opens to a sandy beach. Find yourself restored by relaxing in one of six Adirondack chairs while listening to the rustling leaves and rippling water. Enjoy a campfire with family and friends!

With plenty of parking in the circular driveway, this beautiful cabin is nestled on a 13-acre wooded hillside along the Rockfish River. The home provides a wonderful blend of modern comfort, including high-speed internet and an updated kitchen, within a rustic exposed post and beam cabin. Three floors of living spaces offer options for gathering, working, and playing together, while also allowing for privacy. Sliding glass doors lead to a large wrap-around porch featuring a gas grill, dining table, ample seating, and a tree-level view of the natural setting and wildlife. There is so much to explore on the property and nearby!",,https://ik.imagekit.io/OE/nelson-county/listings/rockfish-cabin-image1_84_d29dwaB,"Wooden cabin with green roof, surrounded by trees and lush greenery.",,https://ik.imagekit.io/OE/nelson-county/listings/rockfish-cabin-image2_X0BibehzI,"Cozy wooden cabin interior with leather couch, staircase, and kitchen area.",,,,,,,"Afton, VA 22920",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Cabins; Fuel; Full Kitchen; Outdoor Seating; Lodging; Water Sports; Fishing,false,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,false
345,Blue Ridge Cabin,blue-ridge-cabin,Cabins & Cottages,stay,Roseland,"Blue Ridge Cabin is a four-bedroom mountain escape on two private acres at the base of Route 151 with two kitchens, 2 king beds, and quick access to breweries, hikes, and Wintergreen. Enjoy a memorable getaway at this cabin with mountain views with 3 floors of living & entertaining space, 4 bedrooms, 6 beds ( 2 kings), 3 bathrooms & 2 kitchens at the base of the mountain on the “Rt.","Enjoy a memorable getaway at the Blue Ridge Cabin, featuring stunning mountain views and three floors of living and entertaining space. This spacious cabin offers four bedrooms, six beds (including two kings), three bathrooms, and two kitchens, all situated on two private acres at the base of the mountain along the “Rt. 151 Brew Ridge Trail.” You’ll be able to soak in the natural beauty of the Blue Ridge Mountains while being close to all the fun!

The Blue Ridge Cabin is just minutes away from wineries, breweries, hiking, skiing, golfing, and lake activities. Experience a mountain vacation in this charming bear-themed cabin, tucked away yet conveniently located near 12+ wineries and breweries, including Devils Backbone Brewery (1/2 mile away) and Bold Rock Cider (1 mile away). Enjoy easy access to the Appalachian Trail, Shenandoah National Park, and Wintergreen Ski Resort, making it easy to explore all the must-see spots nearby!",,https://ik.imagekit.io/OE/nelson-county/listings/blue-ridge-cabin-image1_rQ-5AuQor,"Wooden cabin with deck, surrounded by trees, chairs, and firepit in yard.",,https://ik.imagekit.io/OE/nelson-county/listings/blue-ridge-cabin-image2_FjLMY_7oV,"Wooden cabin interior with plush seats, stairway, round table, and chandelier lighting.",,,,,,,"Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging; Hiking; Beer,false,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,false
346,Wintergreen Duplex,wintergreen-duplex,Whole House Rentals,stay,Wintergreen Resort,"Wintergreen Duplex is a three-floor, four-bedroom, 3.5-bath townhome with wood-burning fireplace, back deck, laundry, and shuttle access across from the spa. Across from the Wintergreen Spa, Wintergreen Duplex stacks three floors, four bedrooms, and 3.5 baths into a townhome with a wood-burning hearth, back deck, laundry, and front-door shuttle access.","Wintergreen Duplex is a spacious three-floor rental featuring 4 bedrooms and 3.5 bathrooms. Enjoy cozy evenings by the wood-burning fireplace, or relax on the back deck. The unit includes a full-size washer and dryer for your convenience.

Ideally located, it's just a short walk to either overlook, offering magnificent sunsets and sunrises, along with great hiking trails. You'll find the Spa & Fitness Center directly across the street, and there's a free shuttle service to the base and Mountain Inn. The living room is furnished with two full-size couches, and there's a foosball table upstairs for added entertainment. Great location. Great floor plan.",,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-duplex-image1_s8r0SUoXj,Gray house with wooden stairs surrounded by colorful autumn trees.,,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-duplex-image2_Ohf82pn4p,"Cozy living room with leather furniture, large windows, and a fireplace.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Scenic Views; Spa; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
347,Sunrise on the Trail,sunrise-on-the-trail,Cabins & Cottages,stay,Afton,"Sunrise on the Trail is a renovated home with modern kitchen, coffee bar, smart HDTV, washer/dryer, fire pit, gazebo, and queen bedrooms with wireless charging. Sunrise on the Trail treats guests to a barista-worthy coffee station, smart HDTV, gazebo, and fire pit—everything you need to relax between hikes, especially with wireless-charging queen suites at day's end.","This newly renovated home features a well-appointed kitchen with modern appliances, a dining area, and a coffee bar. The home also includes a full-size washer/dryer, a Keurig Duo coffee maker, and a 50-inch Smart HDTV. Each bedroom is equipped with queen bedding and wireless phone charging. Linens and towels are provided free of charge.

The outdoor area boasts a gazebo, firepit, and chairs, as well as a charcoal grill—please be sure to bring your own charcoal if desired. Centrally located on the brew trail, this home is a short drive to local wineries, breweries, and distilleries, along with an abundance of hiking and outdoor activities in the area. Despite being in the heart of it all, the home is set back off the main road, maintaining a quiet, family-friendly atmosphere.",,https://ik.imagekit.io/OE/nelson-county/listings/sunrise-on-the-trail-image1_3XqAqmEtB,"Small tan house with front yard, large tree, and mountains in background.",,https://ik.imagekit.io/OE/nelson-county/listings/sunrise-on-the-trail-image2_FQx0N8B4R,"Beige living room with sectional sofa, wooden tables, and decorative wall accents.",,,,,,,"Afton, VA 22920",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Coffee; Bar; Outdoor Seating; Tea; Full Kitchen; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,false
348,Mima's Mountain House,mimas-mountain-house,Whole House Rentals,stay,Massies Mill,"Mima's Mountain House is a five-bedroom, three-bath creekside retreat sleeping ten with porch views of The Priest and easy access to Route 56 adventures.","Mima's Mountain House is a 5 BR/3 BA house that sleeps 10, offering a peaceful creekside mountain retreat with stunning mountain views. Relax with family and friends as you take in the beauty of the Appalachians. The summit of The Priest can be viewed from the front porch, where we start our day with a cup of coffee.

This beautiful stretch of the Appalachians offers so much to do with a short scenic drive. Enjoy hiking trails, skiing at Wintergreen Resort, local farmers markets, and unique shops. Additionally, there are 5 breweries, 3 cideries, and 10 wineries within a 25-mile radius. *Lodging descriptions are provided by the host and not independently verified. Pet-friendly? Yes. Located in Massies Mill.",,https://ik.imagekit.io/OE/nelson-county/listings/mima-s-mountain-house-image1_EsyoRLgzz,"House surrounded by green forest, with distant mountains under clear blue sky.",,https://ik.imagekit.io/OE/nelson-county/listings/mima-s-mountain-house-image2_c8qZTjZZu,"Spacious kitchen with island, pendant lights, wood flooring, and large stainless steel fridge.",,,,,,,"Massies Mill, VA 22943",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Massies%20Mill%2C%20VA%2022943,,,,,,,,,,,,,,Outdoor Seating; Wi-Fi; Pet Friendly; Full Kitchen; Lodging; Hiking; Water Sports; Fishing,false,https://www.google.com/maps/dir/?api=1&destination=Massies%20Mill%2C%20VA%2022943,false
349,Village Antiques,villageantiques,Restaurants,taste,Lovingston,"Serving brunch and lunch, homemade quiche and sandwiches. Serving brunch and lunch, homemade quiche and sandwiches.","Conveniently located on the corner of Main and Front Streets in the heart of Lovingston, Village Antiques is a charming café set in an antiques store. We serve brunch and lunch, featuring homemade quiche and sandwiches, along with Trager Bros hot and iced coffees roasted fresh just a block away. Enjoy a selection of teas, bottled sodas, and fresh baked goods, including sweets, breads, cakes, and so much more!

Open Wednesday through Saturday from 10 AM to 5 PM, come browse around and enjoy a refreshing beverage and a delightful bite to eat.",,https://ik.imagekit.io/OE/nelson-county/listings/village-antiques-image1_pMNc-IvgF,"Turquoise umbrella and door, black awning, outside brick storefront with tables.",,,,,,,,,(434) 263-4800,"605 Front Street, Lovingston, VA 22949",WG,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=605%20Front%20Street%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Coffee; Bakery; Baked Goods; Tea; Brunch,false,https://www.google.com/maps/dir/?api=1&destination=605%20Front%20Street%2C%20Lovingston%2C%20VA%2022949,false
